MGI	HMD	PhenoGeno
MGI:97503	NA	MP:0001924,MP:0004806,MP:0003960,MP:0009131,MP:0001262,MP:0011094,MP:0011167,MP:0005459,MP:0004815,MP:0010182,MP:0011108
MGI:1341799	NA	MP:0000745,MP:0001566,MP:0002083,MP:0001262,MP:0001513,MP:0001406,MP:0000755,MP:0009417,MP:0000063,MP:0000921,MP:0008814,MP:0001407,MP:0000746,MP:0000958,MP:0009434,MP:0010506,MP:0011731,MP:0031204,MP:0001265,MP:0005404,MP:0001304,MP:0005402,MP:0013278,MP:0009142,MP:0002651,MP:0002066,MP:0010053,MP:0001405
MGI:2444826	NA	MP:0005602
MGI:2686925	NA	MP:0001289,MP:0001304,MP:0013279,MP:0001303,MP:0001325
MGI:2385321	NA	MP:0003810,MP:0005387,MP:0002574,MP:0010771,MP:0003809,MP:0003848,MP:0001399,MP:0000414
MGI:109515	NA	MP:0004781,MP:0004780,MP:0005425,MP:0001262,MP:0010810,MP:0008713,MP:0001861,MP:0004782,MP:0001263,MP:0002463,MP:0005278,MP:0002118,MP:0001958,MP:0010815,MP:0002270,MP:0002446,MP:0001179,MP:0001942,MP:0003209,MP:0001175,MP:0010898,MP:0000219,MP:0008721,MP:0002451,MP:0008245,MP:0006050,MP:0020946,MP:0001183
MGI:1916034	NA	MP:0011091,MP:0013504,MP:0001300,MP:0002135,MP:0003886,MP:0001693,MP:0031462,MP:0001724,MP:0000592,MP:0000547,MP:0002544,MP:0000807,MP:0011255,MP:0008788,MP:0008414,MP:0020357,MP:0002233,MP:0004077,MP:0009890,MP:0004686,MP:0009760,MP:0000111,MP:0000447,MP:0005225,MP:0000585,MP:0030049,MP:0004524,MP:0002110,MP:0001730,MP:0004471,MP:0013895,MP:0009652,MP:0013179,MP:0012285,MP:0031460,MP:0002184,MP:0014321,MP:0000278,MP:0000383,MP:0001650,MP:0000433,MP:0011085,MP:0006032,MP:0020301,MP:0002639,MP:0000377,MP:0010403,MP:0004756,MP:0002621,MP:0004521,MP:0000088,MP:0009655,MP:0001458,MP:0000445,MP:0002705,MP:0004759,MP:0008535,MP:0009897,MP:0008151,MP:0008727,MP:0001683,MP:0005306,MP:0000091,MP:0000166,MP:0009886,MP:0009888,MP:0004754,MP:0011097,MP:0010418,MP:0000778,MP:0030475,MP:0004110,MP:0001360,MP:0021215,MP:0002084,MP:0002703,MP:0001302,MP:0001258,MP:0001265,MP:0003675,MP:0011666,MP:0009909,MP:0011108,MP:0002906,MP:0003419,MP:0001340
MGI:1351653	NA	MP:0005524,MP:0004851,MP:0011741,MP:0011417,MP:0001762,MP:0003918,MP:0000532,MP:0001262,MP:0002988,MP:0005566,MP:0011431,MP:0011941,MP:0011466
MGI:5475487	NA	MP:0001394,MP:0009538,MP:0004021,MP:0001326,MP:0001006,MP:0001393,MP:0005551,MP:0004022,MP:0001262,MP:0001004,MP:0005653,MP:0008515,MP:0001406,MP:0001265,MP:0008446
MGI:2147613	NA	MP:0002169
MGI:107180	NA	MP:0002144,MP:0002459
MGI:1919153	NA	MP:0001242,MP:0010067,MP:0005505
MGI:96923	NA	MP:0005027,MP:0008499,MP:0002490,MP:0008502,MP:0008500,MP:0008554,MP:0001806,MP:0008497,MP:0009764
MGI:3798839	NA	MP:0000376,MP:0000416,MP:0008538,MP:0000377
MGI:3512780	NA	MP:0005159,MP:0001127,MP:0005431,MP:0008261,MP:0001925,MP:0002777,MP:0004852,MP:0001926
MGI:1925492	NA	MP:0002941,MP:0001486,MP:0005566,MP:0010052,MP:0001325,MP:0002968,MP:0005344,MP:0005641,MP:0002075
MGI:2443308	NA	MP:0014052,MP:0001924,MP:0009937,MP:0001658,MP:0005014,MP:0003205,MP:0002083,MP:0008441,MP:0010869,MP:0000913,MP:0001262,MP:0003702,MP:0001303,MP:0010873,MP:0002444,MP:0001147,MP:0000774,MP:0000063,MP:0004948,MP:0006358,MP:0001312,MP:0001116,MP:0010124,MP:0002216,MP:0001925,MP:0002777,MP:0004856,MP:0006380,MP:0011090,MP:0000433,MP:0008547,MP:0004833,MP:0001926,MP:0002161,MP:0005300,MP:0001304,MP:0008457,MP:0001324,MP:0004738,MP:0004803,MP:0001328,MP:0003961,MP:0004901,MP:0001297,MP:0012538,MP:0004046,MP:0003077,MP:0004030,MP:0001973,MP:0011962,MP:0005169,MP:0005000,MP:0009760,MP:0005542,MP:0008261,MP:0002160,MP:0003203,MP:0002007,MP:0001314,MP:0010879,MP:0008770,MP:0008866,MP:0006254,MP:0005205
MGI:2155865	NA	MP:0004153,MP:0001566,MP:0011346,MP:0005560,MP:0002083,MP:0005553,MP:0001552,MP:0005505,MP:0002269,MP:0001548,MP:0002705,MP:0003644,MP:0004111,MP:0009417,MP:0005264,MP:0002828,MP:0004969,MP:0011498,MP:0005565,MP:0011377,MP:0011453,MP:0001263,MP:0002874,MP:0011501,MP:0011454,MP:0009643,MP:0002703,MP:0000208,MP:0002966,MP:0009640,MP:0005178,MP:0011871,MP:0003068,MP:0000598,MP:0000711,MP:0011368,MP:0008140,MP:0002136,MP:0009642,MP:0005325,MP:0011320,MP:0011409,MP:0003793,MP:0011339,MP:0010025,MP:0005232,MP:0003643,MP:0003961,MP:0004154,MP:0011359,MP:0002651,MP:0011440,MP:0011352,MP:0003606,MP:0011348,MP:0003797,MP:0001732,MP:0005419,MP:0005326,MP:0000523,MP:0008479,MP:0008489,MP:0002962,MP:0003141
MGI:2389364	NA	MP:0006009,MP:0003651
MGI:2448810	NA	MP:0011091
MGI:103032	NA	MP:0005646,MP:0002574,MP:0005293,MP:0002169,MP:0002693,MP:0001399,MP:0005658,MP:0002727
MGI:102548	NA	MP:0011091,MP:0002049,MP:0002574,MP:0002169,MP:0010294,MP:0011098,MP:0000259,MP:0003038,MP:0003717,MP:0003984,MP:0003461,MP:0001469,MP:0003396,MP:0001360,MP:0003974,MP:0008143,MP:0011099,MP:0011100,MP:0000275,MP:0001463,MP:0001634,MP:0003008,MP:0005294,MP:0002047,MP:0003675,MP:0003037,MP:0002020,MP:0002045,MP:0000600,MP:0003064,MP:0010656,MP:0020395,MP:0009936,MP:0001698,MP:0011108,MP:0002048,MP:0006042,MP:0011109,MP:0008260,MP:0010383,MP:0000928,MP:0000929,MP:0010384,MP:0004938
MGI:1922928	NA	MP:0013293,MP:0001697,MP:0011100,MP:0011097,MP:0003984
MGI:2135760	NA	MP:0001219,MP:0001240,MP:0002656,MP:0012232,MP:0009474,MP:0002796,MP:0005501,MP:0009715,MP:0009931,MP:0009583,MP:0001216,MP:0001265,MP:0011086,MP:0009599
MGI:1924311	NA	MP:0001399
MGI:1918957	NA	MP:0011092,MP:0005544,MP:0001312,MP:0030937,MP:0004019,MP:0001693,MP:0011100,MP:0001696,MP:0013292,MP:0001556,MP:0004777,MP:0011635,MP:0005178,MP:0006035,MP:0001683,MP:0001698,MP:0001675,MP:0002075
MGI:1352454	NA	MP:0005154,MP:0013026,MP:0009671,MP:0008783,MP:0002169,MP:0001619,MP:0003721,MP:0008735
MGI:3798482	NA	MP:0001399,MP:0001410
MGI:1921372	NA	MP:0004396,MP:0004739,MP:0004300,MP:0011967,MP:0011966,MP:0001363
MGI:1918382	NA	MP:0008892,MP:0001922,MP:0003666,MP:0003698,MP:0009280,MP:0002674,MP:0020451,MP:0009836,MP:0030590,MP:0009838
MGI:2384297	NA	MP:0010052,MP:0001399,MP:0011100
MGI:109523	NA	MP:0005253,MP:0003025,MP:0000250,MP:0002842,MP:0001973,MP:0005595
MGI:91860	NA	MP:0000266,MP:0001922,MP:0000274,MP:0005627,MP:0010895,MP:0000689,MP:0000691,MP:0009230,MP:0031436,MP:0001325,MP:0020421,MP:0020451,MP:0011045,MP:0000598,MP:0005565
MGI:2443796	NA	MP:0001392
MGI:107613	NA	MP:0006094,MP:0005293,MP:0000063,MP:0004016,MP:0020040,MP:0021186,MP:0001926,MP:0000137,MP:0005331,MP:0000130,MP:0030009,MP:0011168,MP:0009130,MP:0011711,MP:0003797,MP:0020010,MP:0009117,MP:0011720,MP:0004893,MP:0000008,MP:0005669
MGI:1097693	NA	MP:0002048,MP:0008714,MP:0001402,MP:0002757,MP:0008918,MP:0002169,MP:0008058,MP:0008235,MP:0002229
MGI:1352502	NA	MP:0002599,MP:0002966,MP:0002606,MP:0004983,MP:0010052,MP:0002451,MP:0001541,MP:0010053
MGI:2444664	NA	MP:0001399,MP:0002833
MGI:2444800	NA	MP:0000266,MP:0001402,MP:0000160,MP:0000274,MP:0000162,MP:0000689,MP:0009709,MP:0000691,MP:0002169,MP:0005293,MP:0001120,MP:0003019,MP:0002060,MP:0001147,MP:0000709,MP:0000703
MGI:2444925	NA	MP:0009780,MP:0002981,MP:0002176,MP:0006398,MP:0005630,MP:0011692,MP:0014100,MP:0001264,MP:0002833,MP:0003917,MP:0004952,MP:0001257,MP:0001260,MP:0004357
MGI:1341112	NA	MP:0003701,MP:0001658,MP:0004045,MP:0008058,MP:0002007,MP:0004030
MGI:3050622	NA	MP:0001156,MP:0005159,MP:0001925
MGI:1915192	NA	MP:0002792,MP:0010097,MP:0013279,MP:0001303,MP:0011110,MP:0001325,MP:0011965
MGI:87865	NA	MP:0002196
MGI:1915553	NA	MP:0010053,MP:0005344
MGI:1891717	NA	MP:0005179,MP:0011101,MP:0000183,MP:0008469
MGI:1353420	NA	MP:0009763,MP:0004484
MGI:2442310	NA	MP:0001785,MP:0001697,MP:0003984,MP:0011110
MGI:1913676	NA	MP:0000266,MP:0003232,MP:0001697,MP:0013293,MP:0011100,MP:0003984,MP:0003864
MGI:1919012	NA	MP:0010175,MP:0002447,MP:0000248,MP:0002640,MP:0003179,MP:0000689,MP:0000691,MP:0001577,MP:0000208,MP:0008019,MP:0000240,MP:0000220,MP:0002875,MP:0008826
MGI:1298204	NA	MP:0003246,MP:0002083,MP:0008515,MP:0001516,MP:0006075,MP:0003241,MP:0001513,MP:0008713,MP:0030278,MP:0001406,MP:0011965,MP:0000755,MP:0000774,MP:0002135,MP:0001260,MP:0001442,MP:0008446,MP:0008067,MP:0012506,MP:0008842,MP:0001327,MP:0001405,MP:0001417,MP:0000243,MP:0006074,MP:0000598,MP:0001847,MP:0006069,MP:0002061,MP:0002152,MP:0000807,MP:0009392,MP:0008918,MP:0008450,MP:0000811,MP:0002001,MP:0005424,MP:0002229,MP:0003354,MP:0002175,MP:0000788,MP:0010762,MP:0008511,MP:0002064,MP:0000689,MP:0005326,MP:0000876,MP:0000805,MP:0006254,MP:0006187
MGI:3712268	NA	MP:0011346,MP:0005560,MP:0002083,MP:0005553,MP:0001762,MP:0011509,MP:0005264,MP:0011430,MP:0002135,MP:0005565,MP:0011402,MP:0011453,MP:0006317,MP:0005178,MP:0011294,MP:0011320,MP:0008140,MP:0011512,MP:0005325,MP:0011508,MP:0002871,MP:0002844,MP:0020519,MP:0011309,MP:0011471,MP:0011483,MP:0011348,MP:0011868,MP:0005326,MP:0011941
MGI:2443065	NA	MP:0005159,MP:0001304,MP:0002840,MP:0001303,MP:0002216,MP:0001925,MP:0002579,MP:0011110,MP:0001297,MP:0001547,MP:0001147
MGI:107585	NA	MP:0001191,MP:0011091,MP:0001304,MP:0011101,MP:0010161,MP:0002840,MP:0003983,MP:0010026,MP:0010254
MGI:2685418	NA	MP:0011252,MP:0005560,MP:0000644,MP:0006243,MP:0011649,MP:0010412,MP:0001513,MP:0011110,MP:0000531,MP:0000284,MP:0004133,MP:0000694,MP:0000598
MGI:106652	NA	MP:0004762,MP:0002743,MP:0002083,MP:0008410,MP:0001202,MP:0004794,MP:0008500,MP:0004829,MP:0004771,MP:0002494,MP:0004796
MGI:2147529	NA	MP:0001399
MGI:1889342	NA	MP:0004799,MP:0000717,MP:0005091,MP:0008101,MP:0002145,MP:0000708,MP:0008687,MP:0003009,MP:0008560,MP:0005348,MP:0008088,MP:0008566,MP:0008079,MP:0008353,MP:0008075
MGI:5499190	NA	MP:0001566
MGI:2442056	NA	MP:0004599,MP:0010068,MP:0002169,MP:0003961,MP:0001556,MP:0008935
MGI:3037816	NA	MP:0002090,MP:0008515,MP:0005551,MP:0008586,MP:0011963,MP:0008056,MP:0003731,MP:0030005,MP:0011092,MP:0004021,MP:0008444,MP:0001006,MP:0008456,MP:0020813,MP:0001327,MP:0001417,MP:0005201,MP:0012144,MP:0031606,MP:0001304,MP:0009392,MP:0004022,MP:0001328,MP:0020812,MP:0012029
MGI:107628	NA	MP:0003667,MP:0002083,MP:0002020,MP:0002023,MP:0012431,MP:0002041,MP:0002027
MGI:2444365	NA	MP:0001147
MGI:1858230	NA	MP:0001697,MP:0011100,MP:0011096,MP:0003984,MP:0001727
MGI:1277152	NA	MP:0005017,MP:0005621,MP:0002083,MP:0000754,MP:0002269,MP:0011635,MP:0003644,MP:0001147,MP:0005150,MP:0004930,MP:0000160,MP:0006035,MP:0014180,MP:0006051,MP:0002286,MP:0006036,MP:0005403,MP:0006413,MP:0001954,MP:0001505,MP:0003633,MP:0001634,MP:0003491,MP:0008918,MP:0003643,MP:0006054,MP:0001622,MP:0010955,MP:0004939,MP:0002590,MP:0013806,MP:0002229,MP:0005092,MP:0003354,MP:0004819,MP:0001732,MP:0003203,MP:0004014,MP:0003224,MP:0001145,MP:0009402,MP:0005016
MGI:2652860	NA	MP:0010551,MP:0005602,MP:0000530,MP:0003410,MP:0000260
MGI:1098802	NA	MP:0000186,MP:0002833,MP:0000538,MP:0011874,MP:0002874,MP:0002718,MP:0000208,MP:0011100,MP:0002875,MP:0011096,MP:0001417,MP:0004952,MP:0013292,MP:0000598,MP:0000691,MP:0010067,MP:0006042,MP:0000689,MP:0005033,MP:0013294,MP:0008866
MGI:107471	NA	MP:0002169,MP:0002792,MP:0010097
MGI:1921398	NA	MP:0004599,MP:0002059,MP:0009429,MP:0011087,MP:0013676,MP:0001262,MP:0010958,MP:0002753,MP:0011100,MP:0001404,MP:0013278,MP:0001764,MP:0000609,MP:0008259,MP:0014341,MP:0001510,MP:0002060,MP:0002997,MP:0011637
MGI:2670673	NA	MP:0000371
MGI:2180203	NA	MP:0000266,MP:0014172,MP:0003978,MP:0000443,MP:0000278,MP:0000556,MP:0005280,MP:0013404,MP:0004215,MP:0005283,MP:0000343,MP:0001406,MP:0006036,MP:0003038,MP:0005281
MGI:1917631	NA	MP:0001793,MP:0008260
MGI:2137594	NA	MP:0010053
MGI:2151136	NA	MP:0011092,MP:0011897,MP:0011939,MP:0002169,MP:0011100,MP:0011110,MP:0008810
MGI:1347046	NA	MP:0011109,MP:0009321,MP:0002024,MP:0001577,MP:0002192,MP:0011098,MP:0001262,MP:0002020,MP:0000373,MP:0002023,MP:0000267,MP:0002021,MP:0004478,MP:0009222
MGI:3030482	NA	MP:0001417
MGI:2150386	NA	MP:0002675,MP:0001156,MP:0008892,MP:0001154,MP:0003205,MP:0001925,MP:0001932,MP:0005578,MP:0009230,MP:0011704,MP:0002686,MP:0002223,MP:0008770,MP:0001265,MP:0000694,MP:0002687
MGI:1096383	NA	MP:0010402,MP:0000281,MP:0000272,MP:0000266,MP:0001697,MP:0011100,MP:0002082,MP:0001891,MP:0002152,MP:0010465,MP:0010412,MP:0010420,MP:0010403,MP:0000273,MP:0011109,MP:0001785,MP:0006126,MP:0004258,MP:0000284,MP:0010418
MGI:1332240	NA	MP:0005637,MP:0001566,MP:0002641,MP:0002169,MP:0002813,MP:0008810,MP:0000266,MP:0002123,MP:0002874,MP:0008387,MP:0002591,MP:0005097,MP:0000208,MP:0002339,MP:0002875,MP:0020369,MP:0004265,MP:0000248,MP:0000274,MP:0010067,MP:0002447,MP:0005562,MP:0011188,MP:0001577,MP:0001770,MP:0005642,MP:0005343,MP:0000367,MP:0000702
MGI:1276558	NA	MP:0009643,MP:0002893
MGI:2652743	NA	MP:0001394,MP:0000745,MP:0005191,MP:0001925,MP:0001522,MP:0001399,MP:0001504
MGI:1891338	NA	MP:0000494,MP:0000759,MP:0002731,MP:0000220,MP:0009404,MP:0000063,MP:0010053,MP:0004819
MGI:2443254	NA	MP:0010052
MGI:1329013	NA	MP:0008892,MP:0005578,MP:0020451
MGI:2151017	NA	MP:0004432
MGI:109127	NA	MP:0003918,MP:0009278,MP:0002834
MGI:3577423	NA	MP:0001265
MGI:3799155	NA	MP:0000585
MGI:2673002	NA	MP:0011110,MP:0003068,MP:0002953
MGI:1196990	NA	MP:0003724,MP:0006042,MP:0004799,MP:0008476,MP:0001790,MP:0003691,MP:0002722,MP:0005425,MP:0000136,MP:0008713,MP:0002339,MP:0010052,MP:0004821,MP:0002451,MP:0000195,MP:0000702
MGI:2442010	NA	MP:0002169
MGI:7730755	NA	MP:0008852,MP:0005546
MGI:1923625	NA	MP:0011100
MGI:2152836	NA	MP:0005564,MP:0002833,MP:0002608
MGI:1298390	NA	MP:0002007,MP:0003725,MP:0002492,MP:0004816
MGI:1196396	NA	MP:0002169,MP:0011096,MP:0011100,MP:0003694
MGI:5446192	NA	MP:0000228,MP:0005505
MGI:1913612	NA	MP:0008528,MP:0013279,MP:0013293,MP:0002169,MP:0011100,MP:0011110,MP:0002135,MP:0013292
MGI:1346042	NA	MP:0001402,MP:0005289,MP:0009747,MP:0005282,MP:0005292,MP:0008033,MP:0002118,MP:0001399,MP:0009356,MP:0001982,MP:0008032,MP:0003043,MP:0002644,MP:0008874,MP:0005533,MP:0003458,MP:0001973,MP:0002599,MP:0002891,MP:0005498,MP:0001431,MP:0002078,MP:0003442,MP:0002727
MGI:1915391	NA	MP:0009939,MP:0001402,MP:0000788,MP:0009538,MP:0005266,MP:0002083,MP:0013242,MP:0000913,MP:0005332,MP:0010958,MP:0008540,MP:0005584,MP:0000774
MGI:1920336	NA	MP:0009936,MP:0011380,MP:0004753,MP:0008235,MP:0009713,MP:0009758
MGI:5049983	NA	MP:0012270
MGI:5554525	NA	MP:0000572,MP:0004056,MP:0000564,MP:0004158,MP:0010412,MP:0004113,MP:0001297,MP:0000284,MP:0010466,MP:0010460,MP:0011667
MGI:1914828	NA	MP:0014447,MP:0000242,MP:0005168,MP:0001935,MP:0031014,MP:0011120,MP:0001931,MP:0009761,MP:0010767,MP:0001125,MP:0001923
MGI:1353438	NA	MP:0002169
MGI:3055306	NA	MP:0002675,MP:0009237,MP:0005578,MP:0001925,MP:0001932,MP:0008898,MP:0009230,MP:0011750,MP:0005165
MGI:4431232	NA	MP:0002989,MP:0005560,MP:0011087,MP:0001189,MP:0002095,MP:0002135,MP:0000189,MP:0000703
MGI:1914470	NA	MP:0005605,MP:0002113,MP:0005006
MGI:1923751	NA	MP:0001402,MP:0002151,MP:0005293,MP:0011098,MP:0001544,MP:0002874,MP:0001916,MP:0011100,MP:0001322,MP:0005244,MP:0002875,MP:0004787,MP:0001914,MP:0010088,MP:0010067,MP:0002740,MP:0001915,MP:0000219,MP:0014012,MP:0001785,MP:0005419,MP:0006085,MP:0002725,MP:0005016,MP:0004938
MGI:1924876	NA	MP:0002169,MP:0001925,MP:0011110,MP:0011513,MP:0002092,MP:0003586
MGI:1202394	NA	MP:0010330,MP:0002412,MP:0005560,MP:0001262,MP:0000240,MP:0005565,MP:0009788,MP:0002875,MP:0005015,MP:0008074,MP:0002590,MP:0002417,MP:0005179,MP:0003442,MP:0004151,MP:0005419,MP:0000607,MP:0011227,MP:0003718
MGI:1919049	NA	MP:0005331,MP:0001625,MP:0011092,MP:0010580,MP:0005599,MP:0005293,MP:0002628,MP:0001552,MP:0001261,MP:0010959,MP:0003333,MP:0011635,MP:0014341,MP:0006036,MP:0002953,MP:0005669,MP:0010724
MGI:95864	NA	MP:0001260,MP:0002051
MGI:2654070	NA	MP:0001402,MP:0003960,MP:0000186,MP:0000063,MP:0002135,MP:0000414,MP:0005016,MP:0010124,MP:0002339,MP:0001417,MP:0001258,MP:0001399,MP:0001489,MP:0003068,MP:0001891,MP:0000598,MP:0002152,MP:0003809,MP:0001222,MP:0000220,MP:0002590,MP:0000652,MP:0000601,MP:0003810,MP:0000219,MP:0005179,MP:0005419,MP:0000367,MP:0002060,MP:0000702,MP:0010025,MP:0010053
MGI:1914324	NA	MP:0001529,MP:0011100,MP:0002833,MP:0002075,MP:0013292
MGI:1921579	NA	MP:0011804,MP:0014201,MP:0002412,MP:0000488,MP:0008469,MP:0008537
MGI:1924066	NA	MP:0006009,MP:0011308,MP:0011682,MP:0011376,MP:0008515,MP:0011088,MP:0008518,MP:0001262,MP:0012143,MP:0002705,MP:0013205,MP:0009743,MP:0002135,MP:0008535,MP:0008446,MP:0000562,MP:0008584,MP:0030005,MP:0008444,MP:0011101,MP:0020384,MP:0001925,MP:0001004,MP:0008587,MP:0003215,MP:0013203,MP:0008057,MP:0012144,MP:0011086,MP:0011065,MP:0003068,MP:0008451,MP:0001326,MP:0003675,MP:0008450,MP:0002001,MP:0000522,MP:0008580,MP:0014059,MP:0000820,MP:0003985,MP:0008528,MP:0000111,MP:0020383,MP:0001732,MP:0008449,MP:0012029,MP:0002962
MGI:1918878	NA	MP:0001304
MGI:2137677	NA	MP:0013279,MP:0010053,MP:0005505
MGI:99422	NA	MP:0000747,MP:0011089,MP:0001575,MP:0011100,MP:0011087,MP:0001556,MP:0008571,MP:0001954,MP:0001055,MP:0004835,MP:0001053
MGI:1926179	NA	MP:0008940,MP:0001935,MP:0013293,MP:0011125,MP:0001921,MP:0009008,MP:0001938,MP:0011129
MGI:1915196	NA	MP:0002675,MP:0008892,MP:0005576,MP:0009234,MP:0009834,MP:0009833,MP:0001925,MP:0001932,MP:0005578,MP:0006380,MP:0009831,MP:0011750,MP:0002764,MP:0008893,MP:0009830,MP:0002662,MP:0009837,MP:0002687
MGI:2685330	NA	MP:0011723
MGI:3577451	NA	MP:0011092
MGI:1270849	NA	MP:0005289,MP:0001262,MP:0005293,MP:0005217,MP:0009172,MP:0009295,MP:0009299,MP:0008963,MP:0003083,MP:0009289,MP:0001265,MP:0009114,MP:0001559,MP:0010239,MP:0001661,MP:0009305,MP:0003562,MP:0001698,MP:0003059,MP:0002727,MP:0002891,MP:0001732,MP:0009293,MP:0009402,MP:0000750
MGI:2671270	NA	MP:0011098
MGI:1915523	NA	MP:0000872,MP:0000857,MP:0003727,MP:0009959,MP:0008515,MP:0005551,MP:0005560,MP:0006309,MP:0009410,MP:0000913,MP:0001513,MP:0009403,MP:0000904,MP:0010452,MP:0000752,MP:0004272,MP:0000852,MP:0000849,MP:0003084,MP:0009400,MP:0001925,MP:0011100,MP:0008547,MP:0000825,MP:0005584,MP:0001265,MP:0011086,MP:0008030,MP:0001891,MP:0000812,MP:0001330,MP:0000807,MP:0000776,MP:0009406,MP:0001326,MP:0003648,MP:0010235,MP:0002106,MP:0009404,MP:0005623,MP:0004136,MP:0009026,MP:0000788,MP:0008511,MP:0010098,MP:0001935,MP:0000790,MP:0003044,MP:0006254,MP:0001923,MP:0000750
MGI:2685142	NA	MP:0014201,MP:0002412,MP:0008617,MP:0008713,MP:0001873,MP:0005381,MP:0008623,MP:0010377
MGI:2140712	NA	MP:0002735,MP:0008874,MP:0002734
MGI:2384803	NA	MP:0000194
MGI:1860490	NA	MP:0000221
MGI:1355324	NA	MP:0002891,MP:0001262,MP:0005292,MP:0002833,MP:0003402,MP:0004953
MGI:1914114	NA	MP:0002169
MGI:98732	NA	MP:0001274,MP:0003810,MP:0002074,MP:0000402,MP:0002098,MP:0002796,MP:0005501,MP:0003809,MP:0002135,MP:0000396,MP:0003848,MP:0008538,MP:0000410,MP:0009441,MP:0009351,MP:0001280,MP:0009801
MGI:94929	NA	MP:0011091,MP:0009469,MP:0009470,MP:0011102,MP:0000161,MP:0011090,MP:0001672,MP:0002085,MP:0008770,MP:0000919,MP:0000562
MGI:1891304	NA	MP:0003233
MGI:107427	NA	MP:0002161,MP:0009937,MP:0001513,MP:0003203,MP:0001406,MP:0003861,MP:0001399,MP:0010053,MP:0001405
MGI:96599	NA	MP:0005325,MP:0005553,MP:0011353,MP:0005165,MP:0002965,MP:0005264,MP:0011430,MP:0008140,MP:0011369
MGI:105988	NA	MP:0002619,MP:0009763,MP:0002021,MP:0008079,MP:0012762
MGI:94919	NA	MP:0003070,MP:0001862,MP:0005425,MP:0001262,MP:0031053,MP:0001861,MP:0031047,MP:0005292,MP:0010894,MP:0020949,MP:0011018,MP:0008078,MP:0010858,MP:0001954,MP:0002079,MP:0004738,MP:0008074,MP:0003058,MP:0002712,MP:0001179,MP:0031048,MP:0000220,MP:0003828,MP:0010180,MP:0000219,MP:0001182,MP:0012041,MP:0005016
MGI:1917433	NA	MP:0008762
MGI:3650624	NA	MP:0000221,MP:0001392,MP:0031391
MGI:1341867	NA	MP:0005404,MP:0001364,MP:0003858,MP:0001961,MP:0002736,MP:0000955,MP:0002734,MP:0003998,MP:0003651,MP:0008764,MP:0001970,MP:0008763
MGI:1933830	NA	MP:0006243,MP:0005560
MGI:1917113	NA	MP:0005554,MP:0002644,MP:0005505
MGI:102482	NA	MP:0005559,MP:0005331,MP:0002941,MP:0004087,MP:0002078,MP:0005293,MP:0001552,MP:0002628,MP:0005566,MP:0011631,MP:0011635,MP:0006036,MP:0000609,MP:0013405,MP:0001260,MP:0002079
MGI:2145517	NA	MP:0001697,MP:0010124,MP:0011100,MP:0001392
MGI:109517	NA	MP:0010935,MP:0001852,MP:0010810,MP:0010900,MP:0004782,MP:0001263,MP:0010950,MP:0002276,MP:0002273,MP:0001443,MP:0001958,MP:0002270,MP:0010943,MP:0003209,MP:0001175,MP:0008995,MP:0010891,MP:0004007,MP:0001183
MGI:1916941	NA	MP:0010052,MP:0002941,MP:0002075
MGI:1098610	NA	MP:0001924,MP:0001117,MP:0005159,MP:0001940,MP:0008261,MP:0003582,MP:0001930,MP:0002777,MP:0005169
MGI:1917057	NA	MP:0009403,MP:0004232,MP:0000752,MP:0001260,MP:0009409,MP:0003084,MP:0000751,MP:0000746,MP:0005404,MP:0008872,MP:0002106,MP:0009404,MP:0000759,MP:0000730,MP:0001935,MP:0031328,MP:0001921,MP:0009402,MP:0010053,MP:0001405
MGI:1920582	NA	MP:0009142
MGI:1932466	NA	MP:0000188,MP:0001560,MP:0005675,MP:0001262,MP:0005365,MP:0012320,MP:0003231,MP:0000180,MP:0005450,MP:0001697,MP:0030967,MP:0003457,MP:0010181,MP:0002644,MP:0005667,MP:0000609,MP:0005179,MP:0002078,MP:0004258,MP:0011110,MP:0010053,MP:0002727
MGI:3590652	NA	MP:0002169
MGI:3622649	NA	MP:0005070,MP:0008567,MP:0003080
MGI:2144164	NA	MP:0002942,MP:0010095,MP:0002966,MP:0000183,MP:0000609
MGI:1923428	NA	MP:0001402,MP:0001697,MP:0013293,MP:0011100,MP:0002768,MP:0003717,MP:0001120,MP:0013292
MGI:2386052	NA	MP:0000218,MP:0000222,MP:0002412,MP:0012232,MP:0001262,MP:0000334,MP:0003867,MP:0001406,MP:0009763
MGI:3757588	NA	MP:0000088,MP:0010124,MP:0008525,MP:0000022,MP:0003713,MP:0000063,MP:0001265
MGI:1916289	NA	MP:0001402,MP:0005561,MP:0013279,MP:0005655,MP:0009117,MP:0001262,MP:0002644,MP:0005293,MP:0000455,MP:0020421,MP:0005278,MP:0009285,MP:0001258,MP:0011169,MP:0000538,MP:0010934
MGI:1328368	NA	MP:0002574,MP:0013293,MP:0011100,MP:0013292,MP:0002631,MP:0004931
MGI:1919515	NA	MP:0001402,MP:0003795,MP:0005635,MP:0010124,MP:0002834,MP:0003961,MP:0010024,MP:0001417,MP:0005567,MP:0001489,MP:0005565
MGI:4439609	NA	MP:0013299
MGI:1918984	NA	MP:0005011,MP:0002833,MP:0008762
