type	phastCons
moderate	0.13186810383634273
moderate	0.14523637054517818
moderate	0.12920617800980372
moderate	0.17441312514243285
moderate	0.17800839
moderate	0.17693664678883406
moderate	0.10791910440593862
moderate	0.14316817988762248
moderate	0.11297031029689704
moderate	0.1482794186826275
moderate	0.16096606768009966
moderate	0.06410698000000001
moderate	0.061311859999999996
moderate	0.08801943883366997
moderate	0.09395119224668674
moderate	0.11738552373715151
moderate	0.2024535352573261
moderate	0.14656176182235703
moderate	0.22046679558440543
moderate	0.13094565
moderate	0.1376606019135846
moderate	0.132209504107674
moderate	0.10820241116751268
moderate	0.08551645483545164
moderate	0.16999274
moderate	0.18422764507253625
moderate	0.1506410471790564
moderate	0.11917827840693228
moderate	0.12455212
moderate	0.09559206
moderate	0.1267396325143596
moderate	0.07305123380781166
moderate	0.07320900850312852
moderate	0.03388805505324493
moderate	0.06753779046474359
moderate	0.08904867550334894
moderate	0.13806420785727996
moderate	0.09523355517410988
moderate	0.09231481228335693
moderate	0.10359238894998166
moderate	0.0917434989017218
moderate	0.10360776844631074
moderate	0.17656918490656634
moderate	0.08060672035991885
moderate	0.083456987253058
moderate	0.11897484298982751
moderate	0.06371026847051035
moderate	0.0753398109369391
moderate	0.09113579158316633
moderate	0.06725476783374836
moderate	0.06935113483309216
moderate	0.0878584622144802
moderate	0.049704167460325424
moderate	0.06212391361218498
moderate	0.09184586549062844
moderate	0.07355921536575397
moderate	0.07349159689358087
moderate	0.07350686958782474
moderate	0.09053037998969998
moderate	0.08250546117838384
moderate	0.1465643771780119
moderate	0.11819991996557008
moderate	0.0691535104172249
moderate	0.13509817511668434
moderate	0.1269877080332853
moderate	0.1258009781075918
moderate	0.11795865369432398
moderate	0.11688405434358201
moderate	0.1327841137877498
moderate	0.09508754279536308
moderate	0.09182355859161044
moderate	0.11258787046726638
moderate	0.16191360152796466
moderate	0.15721326023746063
moderate	0.05861278146557334
moderate	0.13205239396578478
moderate	0.07849515514534564
moderate	0.09890489579453712
moderate	0.08241288458269588
moderate	0.1020640694481797
moderate	0.1677296483536604
moderate	0.12737890398351373
moderate	0.12458184135461554
moderate	0.09259891802163958
moderate	0.16590688405071405
moderate	0.0653026850609695
moderate	0.0971868
moderate	0.08870880236205941
moderate	0.11631182300991166
moderate	0.16887539124608753
moderate	0.1118687854356307
moderate	0.10447073191601908
moderate	0.0876461266899346
moderate	0.12674960418143397
moderate	0.13448588050791724
moderate	0.10443832744716612
moderate	0.14591888323454208
moderate	0.08699140392503821
moderate	0.12029238655208804
moderate	0.12010926125909928
moderate	0.15086684818326918
moderate	0.14692964
moderate	0.13326526436159009
moderate	0.1194117877639633
moderate	0.11849329925949775
moderate	0.08684366309098134
moderate	0.06795416412522873
moderate	0.0903643211040459
moderate	0.0574391681935406
moderate	0.051423023131797925
moderate	0.05522282440229183
moderate	0.07320895044111314
moderate	0.06533178204972219
moderate	0.10341123969919393
moderate	0.10010492160627152
moderate	0.1342605247895042
moderate	0.09475488490230197
moderate	0.05970424871091277
moderate	0.11421243772427966
moderate	0.12677381940347754
moderate	0.1168860940084892
moderate	0.11086335441011685
moderate	0.1285130411239132
moderate	0.07780741
moderate	0.10759520168146204
moderate	0.08715287599220423
moderate	0.08655400742564268
moderate	0.1264723491933306
moderate	0.15571701876963784
moderate	0.0970597
moderate	0.07737223627763723
moderate	0.0919025101445729
moderate	0.08338971888818697
moderate	0.13261464533596923
moderate	0.12285019861421441
moderate	0.11875013586412442
moderate	0.12363659950023924
moderate	0.15249951500484993
moderate	0.11921408337921023
moderate	0.0921859806726556
moderate	0.12647936
moderate	0.0898793394877129
moderate	0.142588943296848
moderate	0.1630542819623477
moderate	0.12547227443609024
moderate	0.14586993731316425
moderate	0.146760838281225
moderate	0.23276100310484832
moderate	0.21292509667656787
moderate	0.2028903436988543
moderate	0.1304678113317816
moderate	0.16537620901766667
moderate	0.14727847746991324
moderate	0.09526314263142632
moderate	0.13822121375334812
moderate	0.09355594888102237
moderate	0.11491866081339186
moderate	0.1449968670286519
moderate	0.20487426754394736
moderate	0.13539579
moderate	0.28539810417062467
moderate	0.1453643154532628
moderate	0.14871760764014286
moderate	0.1023525254390284
moderate	0.08775609243907562
moderate	0.0592535512982179
moderate	0.08065185214937692
moderate	0.058788324309414594
moderate	0.11979631202838438
moderate	0.048744751808639644
moderate	0.07650757401307555
moderate	0.07481827787182312
moderate	0.09610666999999998
moderate	0.059707482925170766
moderate	0.11972380360827319
moderate	0.11685734584825984
moderate	0.09818387264509418
moderate	0.0979336285031553
moderate	0.20522126451148417
moderate	0.09998941809565882
moderate	0.1457413822414672
moderate	0.23258214330269888
moderate	0.10998506999999998
moderate	0.1442108664334225
moderate	0.10736958218897256
moderate	0.09860245397546023
moderate	0.10267243411184915
moderate	0.53397476
moderate	0.09228801801801802
moderate	0.11492988999999998
moderate	0.09623970547288307
moderate	0.07889219894233723
moderate	0.12356098634081955
moderate	0.10184078412381325
moderate	0.13151092978140436
moderate	0.1477264436778161
moderate	0.13328047999999998
moderate	0.11040347596524033
moderate	0.14288519615484543
