gene_name	DRC150
FGF23	0.00125958
FGF3	0.00143324
FGF4	0.00101475
FGF5	0.00121847
FGF6	0.00142056
FGF7P2	0.00218772
FGF8	0.00197581
FGF9	0.00206386
FGFBP1	0.00164168
FGFBP2	0.00157645
FGFR1	0.00124629
FGFR1OP2	0.00144878
FGFR1OP2P1	0.00137003
FGFR2	0.00164291
FGFR3	0.00300972
FGFR3P6	0.00183376
FGFRL1	0.00171846
FGGY	0.00146007
FGL1	0.00269202
FGL2	0.00157211
FGR	0.00119327
FH	0.0023939
FHAD1	0.00155907
FHDC1	0.00147725
FHIT	0.00197495
FHL2	0.00202812
FHL3	0.00183301
FHOD3	0.00138523
FIBCD1	0.0014897
FIBIN	0.00101928
FIG4	0.00205371
FIGLA	0.00242869
FIGN	0.00165169
FILIP1	0.0013333
FILIP1L	0.00256136
FIP1L1	0.00147036
FIS1	0.0018715
FIZ1	0.001465
FJX1	0.00134318
FKBP15	0.00162985
FKBP1A	0.00148079
FKBP5	0.00249138
FKBP9	0.00193368
FKBP9L	0.00202437
FKBPL	0.0143981
FKSG62	0.0017587
FKTN	0.000987961
FLCN	0.00202737
FLG-AS1	0.0023876
FLI1	0.00139791
FLJ14816	0.00250559
FLJ27365	0.00083719
FLJ45079	0.00122511
FLNB	0.00228469
FLNB-AS1	0.00228469
FLNC	0.00131468
FLOT1	0.00728362
FLRT1	0.00194315
FLRT2	0.00214604
FLT1	0.00147543
FLT3	0.00129843
FLT4	0.00359091
FLVCR1	0.00210924
FLVCR2	0.0020933
FLYWCH1	0.00165443
FLYWCH2	0.00170949
FMN1	0.00190743
FMN2	0.00165164
FMNL1	0.00501706
FMNL2	0.00240754
FMNL3	0.00208665
FMO1	0.00207433
FMO10P	0.00182475
FMO11P	0.00184295
FMO2	0.00228865
FMO4	0.00193752
FMO6P	0.00220559
FMO8P	0.00174403
FMO9P	0.00178568
FMOD	0.00101582
FN1	0.00212125
FNBP1	0.00155169
FNBP1L	0.00180967
FNBP1P1	0.00181639
FNDC1	0.000851777
FNDC3A	0.00125485
FNDC3B	0.00153965
FNDC5	0.00124585
FNDC7	0.00157248
FNIP2	0.00217816
FNTAL1	0.00232941
FNTB	0.00199937
FOCAD	0.00176605
FOLH1B	0.0047799
FOLR3	0.0015535
FOLR4	0.00195339
FOPNL	0.00154007
FOS	0.00169688
FOSB	0.00145747
FOSL2	0.00127739
FOXB1	0.00173991
FOXC1	0.00204566
FOXD3	0.00139794
FOXD4	0.00274297
FOXE3	0.00243193
FOXF1	0.00115753
FOXF2	0.00119125
FOXI1	0.00151614
FOXI2	0.00160719
FOXJ1	0.00155151
FOXJ2	0.00207884
FOXJ3	0.00199815
FOXK1	0.00167813
FOXK2	0.000757958
FOXL1	0.0012234
FOXM1	0.00160929
FOXN1	0.00189974
FOXN2	0.00174021
FOXN3	0.00319753
FOXN4	0.00164452
FOXO1	0.00215506
FOXO1B	0.00173798
FOXO3	0.00153475
FOXO6	0.00133528
FOXP1	0.00142227
FOXP1-AS1	0.00117437
FOXP1-IT1	0.000949407
FOXP2	0.00175367
FOXP4	0.00098528
FOXQ1	0.00131021
FOXRED2	0.000894625
FPGT-TNNI3K	0.00187021
FPR1	0.00188096
FRA10AC1	0.00125877
FRAS1	0.00518712
FRDAP	0.00182883
FREM1	0.00181869
FREM2	0.00194399
FREM3	0.00139154
FRG2B	0.00172503
FRK	0.0021469
FRMD1	0.00116352
FRMD3	0.00184132
FRMD4A	0.00226706
FRMD4B	0.00186661
FRMD5	0.00126625
FRMD6	0.00164941
FRMD6-AS2	0.00164941
FRMPD1	0.00299232
FRMPD2	0.0013719
FRS2	0.00206028
FRY	0.00143662
FRZB	0.00133031
FSBP	0.00220273
FSCN1	0.00252451
FSCN2	0.00112379
FSHB	0.00160575
FSHR	0.0018175
FSIP1	0.00120696
FSIP2	0.00304449
FSTL1	0.00249174
FSTL3	0.00105839
FSTL4	0.00262408
FSTL5	0.00222144
FTCD	0.000957803
FTCDNL1	0.00129199
FTH1	0.00239246
FTH1P10	0.000790485
FTH1P20	0.0014797
FTH1P21	0.00181782
FTH1P22	0.00151448
FTH1P5	0.00225162
FTH1P6	0.00246373
FTH1P7	0.00174068
FTH1P9	0.00158177
FTLP10	0.00134555
FTLP17	0.00138317
FTLP18	0.00156911
FTLP19	0.00150252
FTMT	0.00147302
FTO	0.00194627
FTOP1	0.00146599
FUBP1	0.00193152
FUBP3	0.00121985
FUCA2	0.00170605
FUNDC2P2	0.00116144
FUNDC2P4	0.00159401
FURIN	0.00197359
FUT10	0.00127861
FUT3	0.00145069
FUT4	0.00185303
FUT5	0.00117001
FUT8	0.00151421
FUT9	0.00122411
FXN	0.00161794
FXR1	0.000840083
FXR2	0.00381237
FXYD2	0.00127898
FXYD5	0.00126069
FXYD6	0.00136575
FXYD6-FXYD2	0.00136575
FXYD7	0.00128388
FYB	0.00164698
FYCO1	0.00297604
FYN	0.00230587
FYTTD1	0.00117913
FZD1	0.00127228
FZD10	0.0010036
FZD10-AS1	0.00131319
FZD2	0.00371358
FZD3	0.00167588
FZD5	0.00165859
FZD8	0.00137802
FZD9	0.00245741
G2E3	0.00101736
G3BP2	0.00222842
G6PC	0.00279716
GAA	0.00129352
GAB1	0.00149216
GAB2	0.00140887
GAB4	0.00156847
GABARAPL1	0.00192429
GABBR1	0.0107602
GABBR2	0.00156508
GABPA	0.00165839
GABPB1	0.00147011
GABPB1-AS1	0.00143935
GABPB2	0.00158214
GABRA1	0.0013059
GABRA2	0.00107501
GABRA4	0.00117952
GABRA5	0.00066742
GABRA6	0.00141504
GABRB1	0.0012827
GABRB2	0.00153474
GABRB3	0.00278535
GABRD	0.00213138
GABRG2	0.00125282
GABRG3	0.0024119
GABRP	0.00126532
GABRR1	0.00289821
GABRR2	0.00281856
GABRR3	0.00159572
GACAT1	0.00162109
GAD1	0.00156114
GAD2	0.00153291
GADD45B	0.00119938
GADD45G	0.00109368
GADL1	0.00220208
GAK	0.00131127
GAL	0.00142188
GAL3ST1	0.00147538
GALC	0.00112994
GALK1	0.00168387
GALM	0.00187046
GALNS	0.00267724
GALNT1	0.00166482
GALNT10	0.00144904
GALNT11	0.000629361
GALNT12	0.00100296
GALNT13	0.00169976
GALNT14	0.002263
GALNT15	0.00114605
GALNT16	0.00200085
GALNT18	0.00149262
GALNT2	0.00158386
GALNT3	0.00246964
GALNT5	0.00114037
GALNT6	0.00192785
GALNT7	0.00146546
GALNT8	0.00150719
GALNT9	0.00269311
GALNTL5	0.000872819
GALNTL6	0.00157734
GALP	0.00179133
GALR1	0.00192933
GAN	0.00146524
GANAB	0.00222469
GAP43	0.00157184
GAPDHP21	0.00263388
GAPDHP23	0.00204689
GAPDHP24	0.00183691
GAPDHP33	0.00180168
GAPDHP34	0.000908077
GAPDHP36	0.00101653
GAPDHP41	0.00266567
GAPDHP50	0.00206167
GAPDHP53	0.00182004
GAPDHP56	0.00179204
GAPDHP57	0.00140276
GAPDHP64	0.00150468
GAPDHP68	0.00198682
GAPDHP70	0.00319852
GAPDHP72	0.00122446
GAPDHS	0.00140181
GAREM	0.0017892
GARNL3	0.0018456
GART	0.00176607
GAS1	0.0016121
GAS2	0.00110725
GAS2L2	0.000885349
GAS2L3	0.0018755
GAS6	0.00215039
GAS6-AS1	0.00215039
GAS6-AS2	0.00209358
GAS7	0.00114969
GAS8	0.0045056
GATA3	0.00192126
GATA3-AS1	0.00149261
GATA4	0.00295509
GATA5	0.00248538
GATA6	0.00226625
GATAD2A	0.000892969
GATAD2B	0.00139289
GATM	0.00252874
GBA3	0.00159951
GBE1	0.00162785
GBF1	0.00221145
GBGT1	0.00280974
GBP1P1	0.00327089
GBP5	0.00298592
GBX1	0.00190771
GC	0.00116549
GCA	0.00115888
GCC1	0.00163882
GCC2	0.0020476
GCDH	0.00153707
GCFC2	0.00176222
GCG	0.0012294
GCGR	0.000993689
GCK	0.00159869
GCLC	0.00124443
GCN1L1	0.00181522
GCNT1	0.00193069
GCNT1P5	0.00146543
GCNT2	0.00133163
GCNT3	0.00203373
GCOM1	0.00139955
GCSAML	0.00248133
GDA	0.00199717
GDAP1	0.00163096
GDAP1L1	0.00156956
GDAP2	0.00208455
GDE1	0.00135843
GDF1	0.00123268
GDF10	0.000961813
GDF11	0.00196742
GDF15	0.00154169
GDF3	0.00203869
GDF6	0.00188583
GDF7	0.00161524
GDI2	0.0019183
GDNF	0.00206407
GDNF-AS1	0.0019561
GDPD1	0.00178473
GDPD5	0.00162113
GEM	0.00241724
GEMIN4	0.0014933
GFI1B	0.00300906
GFM1	0.00222617
GFM2	0.000724049
GFOD1	0.00169023
GFPT1	0.00186634
GFPT2	0.00194767
GFRA1	0.00178208
GFRA2	0.00219502
GFRA4	0.001857
GFRAL	0.00235446
GGACT	0.00101126
GGCT	0.0016525
GGT1	0.0016661
GGT5	0.00124731
GGT6	0.00206644
GGTA2P	0.00144955
GGTLC1	0.00150334
GGTLC2	0.00217481
GHITM	0.00208136
GHR	0.00160696
GHRH	0.00269055
GHRHR	0.00196964
GHSR	0.00133502
GIGYF2	0.00122536
GIMAP4	0.00220165
GIMAP5	0.0024602
GIMAP8	0.00176976
GINS3	0.00149843
GINS4	0.00156781
GIP	0.00233784
GIPC1	0.0010672
GIPC2	0.0019366
GIPC3	0.00159399
GIPR	0.00120357
GJA1	0.00330498
GJA3	0.00150825
GJA4	0.0015992
GJA5	0.0017937
GJA8	0.00165358
GJA9	0.00256454
GJB2	0.00188302
GJB6	0.00251243
GJC1	0.00408584
GJD2	0.00158676
GJD4	0.00136344
GJE1	0.00122048
GK2	0.0013733
GK5	0.00142377
GKN1	0.00210244
GKN2	0.00203179
GLB1	0.0015932
GLB1L2	0.00142802
GLB1L3	0.00135528
GLCCI1	0.00208714
GLCE	0.0021307
GLDC	0.00133861
GLDN	0.00191367
GLE1	0.00132533
GLG1	0.00135344
GLI2	0.00166375
GLI3	0.00133278
GLIPR1	0.0015137
GLIPR2	0.00163165
GLIS1	0.00192921
GLIS2	0.00168003
GLIS3	0.00176517
GLP1R	0.00262436
GLP2R	0.00166709
GLRA1	0.0027153
GLRA3	0.00178579
GLRB	0.00114268
GLRX	0.00124816
GLRX3	0.000848793
GLRX5	0.00159152
GLRXP	0.00143678
GLS2	0.00192278
GLT1D1	0.00125077
GLT6D1	0.00130219
GLT8D2	0.00142667
GLTP	0.00248469
GLTSCR1	0.00136613
GLTSCR1L	0.0014024
GLUD1	0.00260774
GLUD1P4	0.00077902
GLUDP5	0.00253654
GLUL	0.00176384
GLULP3	0.00107653
GLULP4	0.00183024
GLYAT	0.00158661
GLYATL1	0.00132728
GLYATL1P1	0.00132728
GLYATL1P2	0.0013542
GLYATL2	0.0013542
GM2A	0.002228
GM2AP1	0.00165171
GMCL1P1	0.00210571
GMDS	0.00206934
GMDS-AS1	0.00109669
GMEB1	0.0018054
GMEB2	0.00247392
GMFG	0.00191054
GML	0.00211714
GMNC	0.00180344
GMNN	0.00254821
GMPPB	0.0038962
GMPR	0.00149351
GMPS	0.00218345
GMPSP1	0.00139804
GNA11	0.0005722
GNA12	0.00193913
GNA13	0.00120645
GNA14	0.00181478
GNA15	0.00082357
GNAI1	0.0011126
GNAI2P1	0.00116959
GNAI2P2	0.00127058
GNAL	0.0014194
GNAO1	0.00210272
GNAQ	0.00116597
GNAS	0.00150668
GNAS-AS1	0.00133891
GNAT3	0.000995993
GNAZ	0.00159625
GNB1	0.00158708
GNB1L	0.00101344
GNB5	0.00144951
GNE	0.00157977
GNG11	0.000700065
GNG12	0.00180874
GNG12-AS1	0.00176295
GNG2	0.00209801
GNG4	0.00275055
GNG5P5	0.00151143
GNG7	0.00130582
GNG8	0.00192912
GNGT1	0.000765732
GNGT2	0.00195394
GNL1	0.00784034
GNL3	0.00326357
GNLY	0.00115332
GNPAT	0.00179763
GNPATP	0.0011219
GNPDA1	0.000982258
GNPDA2	0.00172626
GNPNAT1	0.00158576
GNPTAB	0.00151293
GOLGA1	0.00156151
GOLGA2P4	0.0016997
GOLGA2P6	0.0011932
GOLGA3	0.00176679
GOLGA4	0.00186925
GOLGA5	0.0010594
GOLGA6L2	0.00104521
GOLGA6L6	0.00227436
GOLGA7B	0.00172068
GOLGA8A	0.00209791
GOLGA8B	0.00209028
GOLGA8I	0.00115024
GOLGA8M	0.00261663
GOLGA8Q	0.000918638
GOLGA8S	0.00137909
GOLGB1	0.00256362
GOLIM4	0.000951766
GOLM1	0.00142491
GOLPH3	0.00201491
GOLPH3L	0.00169479
GOLT1A	0.00185289
GOLT1B	0.00301151
GOPC	0.00180217
GOSR1	0.00266239
GOSR2	0.00366927
GOT1	0.00200189
GOT1L1	0.000674821
GOT2	0.00157219
GOT2P1	0.00171872
GOT2P2	0.00118413
GP2	0.00231483
GP6	0.0011645
GPA33	0.00194835
GPAM	0.00204302
GPATCH1	0.00205814
GPATCH2	0.00133549
GPATCH2L	0.00158829
GPATCH8	0.00329997
GPBAR1	0.00188228
GPBP1	0.00154028
GPC1	0.00170546
GPC5	0.00154916
GPC6	0.00158065
GPC6-AS1	0.00117658
GPCPD1	0.00119142
GPD1L	0.0019027
GPD2	0.00129417
GPHB5	0.00227654
GPHN	0.00169273
GPIHBP1	0.00174223
GPLD1	0.00265661
GPM6A	0.00186894
GPN3P1	0.00227084
GPR107	0.00181129
GPR108	0.00165248
GPR110	0.00123003
GPR113	0.00191672
GPR114	0.00162253
GPR115	0.0011636
GPR116	0.00135242
GPR12	0.00148639
GPR123	0.0022253
GPR124	0.000762053
GPR125	0.00180741
GPR126	0.00118222
GPR128	0.00232192
GPR132	0.00104771
GPR133	0.00174641
GPR135	0.00172965
GPR137	0.00195585
GPR137B	0.00154402
GPR137C	0.00162149
GPR139	0.00129544
GPR141	0.00179886
GPR142	0.00162464
GPR144	0.0015877
GPR148	0.000997963
GPR149	0.00224024
GPR150	0.00113563
GPR155	0.00122825
GPR156	0.00250114
GPR157	0.0013205
GPR158	0.00232551
GPR161	0.00168196
GPR162	0.00227438
GPR17	0.00169678
GPR176	0.00113511
GPR180	0.00161086
GPR19	0.00141056
GPR20	0.00141272
GPR26	0.00169431
GPR32	0.00106332
GPR32P1	0.00106701
GPR35	0.00170336
GPR37	0.00113498
GPR37L1	0.00110879
GPR39	0.00228308
GPR45	0.0012125
GPR55	0.0013066
GPR56	0.00112273
GPR6	0.00170525
GPR61	0.00171773
GPR63	0.00113818
GPR68	0.00173542
GPR75-ASB3	0.00183079
GPR78	0.00126799
GPR79	0.00224637
GPR85	0.00178448
GPR88	0.0014415
GPR89A	0.00302681
GPR89B	0.00183385
GPR97	0.00114218
GPR98	0.00211986
GPRC5A	0.00171614
GPRC5C	0.00189222
GPRC5D	0.00214874
GPRC6A	0.00189248
GPRIN1	0.00232865
GPRIN2	0.00188845
GPRIN3	0.00153149
GPSM1	0.0026313
GPT2	0.000908048
GPX1P2	0.00166114
GPX3	0.00224543
GRAMD1A	0.00190463
GRAMD1B	0.00161465
GRAMD1C	0.00108922
GRAMD3	0.00175289
GRAMD4	0.00190002
GRAP2	0.000968846
GRASP	0.00148711
GRB10	0.00141296
GRB14	0.00171579
GREB1	0.0023533
GREM1	0.00195103
GREM2	0.00105363
GRHL1	0.00162683
GRHL2	0.00232679
GRHL3	0.0016215
GRHPR	0.00199201
GRIA1	0.00192883
GRIA2	0.00129892
GRIA4	0.0025692
GRID1	0.00180755
GRID2	0.0013805
GRID2IP	0.00159384
GRIFIN	0.00232204
GRIK1	0.00202639
GRIK1-AS2	0.00195504
GRIK2	0.00191341
GRIK3	0.00179278
GRIK4	0.00326431
GRIN2A	0.001649
GRIN2B	0.00205452
GRIN2C	0.0012104
GRIN2D	0.00187817
GRIN3A	0.000909923
GRIP1	0.00174116
GRIP2	0.00116253
GRK1	0.00199584
GRK4	0.00153499
GRK5	0.00229832
GRK6	0.00205806
GRK7	0.00123425
GRM1	0.00159792
GRM3	0.00153182
GRM4	0.00222853
GRM5	0.00689143
GRM5-AS1	0.00360706
GRM6	0.001262
GRM7	0.00191663
GRM7-AS1	0.00122934
GRM7-AS3	0.00110801
GRM8	0.00176663
GRN	0.00306361
GRP	0.00178415
GRTP1	0.00194626
GRTP1-AS1	0.00185573
GRXCR1	0.00180568
GRXCR2	0.00147673
GS1-122H1.1	0.00179401
GS1-122H1.2	0.00187924
GS1-179L18.1	0.00203436
GS1-204I12.1	0.00182033
GS1-204I12.4	0.00164391
GS1-24F4.1	0.00102448
GS1-24F4.2	0.00114894
GS1-278J22.2	0.00208233
GS1-304P7.1	0.00120841
GS1-39E22.1	0.00117486
GS1-410F4.4	0.00214545
GS1-44D20.1	0.00174853
GS1-57L11.1	0.00172074
GS1-69O6.1	0.00282113
GSAP	0.00147351
GSC	0.0019332
GSC2	0.00211297
GSDMC	0.00132271
GSDMD	0.00282512
GSE1	0.00215872
GSG1	0.00246037
GSG1L	0.00130244
GSK3B	0.00262133
GSPT1	0.000967768
GSR	0.00199895
GSTA1	0.000993981
GSTA3	0.000841965
GSTA7P	0.00103063
GSTCD	0.000885198
GSTK1	0.000982865
GSTM1	0.00181156
GSTM2	0.00181156
GSTM2P1	0.00166495
GSTM5	0.0017967
GSTM5P1	0.0017527
GSTO2	0.00249537
GSTP1P1	0.0016451
GSTT2	0.00310283
GSTTP2	0.00263631
GSX1	0.00119568
GTDC1	0.0013631
GTF2A1L	0.00139031
GTF2E1	0.00238622
GTF2F1	0.000932005
GTF2F2	0.00134561
GTF2H3	0.00330892
GTF2H5	0.00181772
GTF2IRD1	0.00252345
GTF2IRD2B	0.00144754
GTF2IRD2P1	0.00263096
GTF3A	0.00184202
GTF3C5	0.00288637
GTF3C6	0.00164616
GTSCR1	0.00217347
GTSE1	0.000612027
GTSF1L	0.0017169
GUCA1A	0.00217141
GUCA1B	0.00220354
GUCA1C	0.0020605
GUCY1A2	0.00190778
GUCY1A3	0.00152255
GUCY1B2	0.00167042
GUCY1B3	0.00165771
GUCY2EP	0.00130558
GUCY2GP	0.00105708
GUK1	0.00183634
GULOP	0.00222456
GULP1	0.00226307
GUSBP1	0.00330311
GUSBP11	0.00168537
GUSBP2	0.00849916
GUSBP3	0.00149903
GUSBP5	0.00139154
GVINP1	0.00175954
GXYLT2	0.00232161
GYG1P2	0.00182098
GYPA	0.00124736
GYPC	0.00177607
GYS1	0.00189767
GYS2	0.00308735
GZMA	0.00160637
GZMB	0.00318497
GZMK	0.00158395
GZMM	0.00124489
H19	0.00143079
H2AFY	0.00169846
H2AFY2	0.00198604
H2AFZP5	0.00148822
H3F3C	0.00292018
H6PD	0.00156893
HABP2	0.00201421
HABP4	0.00163412
HACE1	0.00160566
HACL1	0.00117191
HADH	0.00144522
HADHB	0.00183017
HAGH	0.0013105
HAL	0.00199065
HAND2	0.00155959
HAND2-AS1	0.00150312
HAO1	0.000791476
HAO2	0.00200574
HAP1	0.00211877
HAPLN1	0.00158774
HAPLN3	0.00174571
HAR1A	0.00213864
HAR1B	0.00207762
HAS1	0.00154064
HAS2	0.00144516
HAUS1	0.00143292
HAUS4P1	0.00224326
HAUS5	0.00157036
HAUS6P1	0.00225835
HAUS6P2	0.00180312
HAVCR1	0.0017962
HAVCR1P1	0.0014524
HAVCR2	0.00173169
HBB	0.00183888
HBBP1	0.00203796
HBE1	0.0028395
HBG2	0.0028395
HBS1L	0.00140637
HBZ	0.00356864
HCAR1	0.00348608
HCCAT5	0.00184823
HCFC2	0.00127677
HCFC2P1	0.000849511
HCG21	0.0124446
HCG22	0.0167669
HCK	0.00201185
HCN2	0.00118105
HCN4	0.00175083
HCP5	0.0196924
HCRTR1	0.00140556
HCRTR2	0.00241912
HDAC11	0.00182883
HDAC2	0.00138184
HDAC4	0.00146588
HDAC7	0.00187273
HDAC9	0.00132536
HDDC2	0.00166253
HDGF	0.00149824
HDGFL1	0.00236004
HDGFRP2	0.000918129
HDHD3	0.00146264
HEATR1	0.00438334
HEATR2	0.00108228
HEATR4	0.00227218
HEATR5A	0.00242435
HEATR5B	0.0024157
HEATR6	0.00131265
HEBP1	0.00234753
HEBP2	0.00139388
HECA	0.0036039
HECTD1	0.00219154
HECTD2	0.000626308
HECW1	0.00163771
HECW1-IT1	0.00128466
HECW2	0.001723
HEG1	0.00234294
HELQ	0.00236468
HELT	0.00113977
HELZ	0.00102091
HELZ2	0.00243941
HEMGN	0.00177528
HEPACAM	0.00159519
HEPACAM2	0.000988511
HEPHL1	0.00207221
HEPN1	0.00158831
HERC1	0.00197309
HERC2	0.00284732
HERC2P3	0.00216677
HERC3	0.0011382
HERC4	0.00243993
HERC5	0.00110519
HERC6	0.00187017
HERPUD2	0.00158448
HES1	0.00146286
HESX1	0.00209038
HEXB	0.000836198
HEY1	0.0014888
HEYL	0.00209894
HFM1	0.00197431
HGD	0.00264598
HGF	0.00101228
HHAT	0.00266797
HHIP	0.00119067
HHIPL1	0.00172734
HHIPL2	0.0023449
HHLA1	0.00185187
HHLA2	0.00258503
HIATL1	0.00172698
HIATL2	0.00157742
HIBADH	0.00233104
HIBCH	0.00254594
HIC2	0.00238511
HIF1A	0.00217511
HIF1A-AS1	0.00222409
HIF1A-AS2	0.00217511
HIF1AN	0.00148137
HIF3A	0.00132358
HIGD1AP18	0.00143125
HIGD1AP3	0.00252025
HIGD1AP4	0.00132526
HILS1	0.00119315
HINT1	0.00466045
HIP1	0.00220335
HIPK1	0.00127924
HIPK2	0.00192428
HIPK3	0.0012372
HIRAP1	0.00217099
HIST1H2AC	0.00677934
HIST1H2AH	0.00868413
HIST1H2APS6	0.00125786
HIST1H3F	0.00698344
HIST2H2BF	0.00168686
HIST2H3D	0.00133371
HIVEP1	0.00197003
HIVEP2	0.00126128
HIVEP3	0.00185657
HJURP	0.00183349
HK1	0.00174801
HK2	0.00155869
HK3	0.00154485
HKDC1	0.00226305
HLA-A	0.011588
HLA-B	0.0207392
HLA-DMB	0.00797931
HLA-DOA	0.00794285
HLA-DOB	0.00751252
HLA-DPA1	0.00791099
HLA-DPB1	0.00774199
HLA-DPB2	0.00723711
HLA-DQA2	0.0073424
HLA-DQB1	0.00895974
HLA-DRA	0.00983123
HLA-F	0.0119923
HLA-F-AS1	0.0119923
HLCS	0.00117615
HLF	0.00141179
HLFP1	0.00156662
HLTF	0.00125341
HLX	0.00167611
HMBOX1	0.00114362
HMCN1	0.00161768
HMCN2	0.0019851
HMG20B	0.00192933
HMGA1	0.00217444
HMGA1P6	0.00251823
HMGA1P7	0.00129206
HMGA2	0.00108117
HMGB1	0.00110068
HMGB1P1	0.00132858
HMGB1P13	0.00195575
HMGB1P18	0.00231774
HMGB1P21	0.00121627
HMGB1P22	0.00148683
HMGB1P26	0.00135453
HMGB1P27	0.00371385
HMGB1P28	0.00134126
HMGB1P29	0.00174268
HMGB1P38	0.00178673
HMGB1P46	0.00213949
HMGB1P5	0.0014093
HMGB3P10	0.00187959
HMGB3P12	0.0009714
HMGB3P13	0.00201894
HMGB3P18	0.00220421
HMGB3P19	0.00129108
HMGB3P23	0.00154893
HMGB3P24	0.00157175
HMGB3P26	0.00179497
HMGB3P3	0.00134026
HMGB3P32	0.00134019
HMGB3P6	0.00125647
HMGCLL1	0.00216079
HMGCS2	0.00158471
HMGN1P11	0.00146454
HMGN1P17	0.00139739
HMGN1P19	0.00146951
HMGN1P26	0.0013387
HMGN1P30	0.000927291
HMGN1P32	0.00169356
HMGN2	0.0020182
HMGN2P13	0.00235636
HMGN2P21	0.0023823
HMGN2P22	0.00172683
HMGN2P24	0.00109611
HMGN2P25	0.00129022
HMGN2P32	0.002184
HMGN2P36	0.00159221
HMGN2P39	0.00165116
HMGN2P46	0.00231398
HMGN2P6	0.0013008
HMGN2P8	0.00192965
HMGN3	0.00174574
HMGXB3	0.00137208
HMHA1	0.0019992
HMMR	0.00143273
HMOX1	0.00228805
HMSD	0.00209317
HMX1	0.000740101
HMX2	0.00128328
HMX3	0.00155692
HN1L	0.00128083
HNF1A	0.00280552
HNF1A-AS1	0.00279533
HNF1B	0.00181463
HNF4A	0.00156797
HNF4G	0.00137136
HNF4GP1	0.00284066
HNMT	0.00480456
HNRNPA1P12	0.00229348
HNRNPA1P30	0.00145655
HNRNPA1P31	0.00148036
HNRNPA1P32	0.00172318
HNRNPA1P4	0.00175829
HNRNPA1P46	0.0018249
HNRNPA1P47	0.00147236
HNRNPA1P48	0.00161165
HNRNPA1P51	0.0015694
HNRNPA1P56	0.0020801
HNRNPA1P57	0.00178763
HNRNPA1P58	0.00178655
HNRNPA1P60	0.0013407
HNRNPA1P63	0.00257571
HNRNPA1P64	0.00212188
HNRNPA1P65	0.00209144
HNRNPA1P67	0.00101219
HNRNPA1P73	0.00245193
HNRNPA1P8	0.00189973
HNRNPA2B1	0.00279105
HNRNPA3P13	0.00210293
HNRNPA3P15	0.00184439
HNRNPA3P5	0.00191501
HNRNPA3P6	0.00176361
HNRNPAB	0.00209925
HNRNPABP1	0.00178733
HNRNPC	0.00107078
HNRNPCL1	0.000934225
HNRNPH1	0.00155872
HNRNPKP2	0.0324244
HNRNPKP3	0.00127909
HNRNPKP4	0.00234889
HNRNPLL	0.00193291
HNRNPM	0.00152013
HNRNPMP2	0.00181925
HNRNPR	0.00123689
HNRNPRP2	0.0020615
HNRNPUL1	0.00144093
HOGA1	0.00165885
HOMER1	0.00159667
HOMER2	0.00151797
HOMER3	0.00128052
HOMEZ	0.00167616
HOOK1	0.00108257
HOOK2	0.00155963
HOPX	0.00157441
HORMAD2	0.00181925
HOTAIR	0.00384002
HOTTIP	0.00248564
HOXA-AS3	0.00241138
HOXA10	0.00247056
HOXA3	0.00241138
HOXA9	0.00245446
HOXB1	0.00334494
HOXB13	0.00285962
HOXB7	0.00319554
HOXC-AS3	0.00386735
HOXC-AS5	0.0029742
HOXC10	0.00383755
HOXC12	0.00358919
HOXC13	0.00342633
HOXC4	0.00390908
HOXC6	0.00379091
HOXD-AS1	0.00133188
HOXD10	0.00128381
HPCAL1	0.00210842
HPCAL4	0.00207557
HPD	0.00163999
HPDL	0.00187477
HPGD	0.00157439
HPN	0.00180439
HPN-AS1	0.00157619
HPRTP4	0.00204237
HPS1	0.00172574
HPS3	0.00128183
HPS4	0.00128163
HPS5	0.00120286
HPSE	0.00213263
HPSE2	0.00198781
HPX	0.000862777
HPYR1	0.00084693
HR	0.00125291
HRASLS5	0.00213848
HRC	0.00204093
HRCT1	0.0016899
HRG	0.00140204
HRH1	0.00123364
HRH2	0.000934092
HS1BP3	0.00134462
HS2ST1	0.00166291
HS3ST1	0.00156989
HS3ST2	0.00159999
HS3ST3A1	0.00106809
HS3ST3B1	0.000950266
HS3ST4	0.00248525
HS3ST5	0.00139582
HS3ST6	0.00122684
HS6ST1	0.0011739
HS6ST3	0.00178638
HSBP1	0.00161018
HSBP1P2	0.00174093
HSD11B1	0.00179602
HSD17B12	0.00112994
HSD17B2	0.00157208
HSD17B3	0.00172166
HSD17B4	0.00203442
HSD3B2	0.00203531
HSD3BP3	0.00198831
HSD3BP5	0.00177549
HSF2BP	0.00202074
HSH2D	0.00120084
HSP90AA1	0.00173362
HSP90AA4P	0.0020051
HSP90AA6P	0.00317402
HSP90AB2P	0.000791461
HSP90AB3P	0.00334853
HSP90AB6P	0.00124629
HSP90AB7P	0.00243424
HSP90B3P	0.00161068
HSPA12A	0.00125059
HSPA12B	0.0020092
HSPA13	0.00135203
HSPA14	0.0016398
HSPA4	0.00183251
HSPA8P17	0.0015354
HSPA8P19	0.00170884
HSPA8P8	0.0025604
HSPA8P9	0.00175232
HSPA9	0.0019147
HSPA9P1	0.00108375
HSPB11	0.00153848
HSPB1P1	0.00170446
HSPB3	0.00225916
HSPB8	0.00114038
HSPBAP1	0.0014862
HSPBP1	0.00161608
HSPD1P15	0.00159419
HSPD1P6	0.00177636
